id,created_at,text
617473761911177216,2015-07-04 23:23:11,"Happy 4th, everybody! http://t.co/Lmjp1tYeUN"
617033325971177476,2015-07-03 18:13:03,Watson against Serena is incredible right now...
616988102603722752,2015-07-03 15:13:21,"Gute Besserung, Maxi Kleber. Bitter, dass er keine EM spielen kann...."
616679299320516608,2015-07-02 18:46:16,"@DreddyTennis   Stark, alter!"
616624207468720128,2015-07-02 15:07:22,RT @MagnoliaPics: Get the story behind @dallasmavs legend @swish41 in the #DirkNowitzki Featurette on @iTunesTrailers http://t.co/iYyF0c3fNU
616461714603675652,2015-07-02 04:21:40,Over/under of how many what the ... moments you had since free agency started! I say 10....
616054482246348800,2015-07-01 01:23:28,I thought the foul was outside the box but we missed a pen so can't complain too much....
616053799765946368,2015-07-01 01:20:46,Congrats to team USA.
616004491624591360,2015-06-30 22:04:50,@MardyFish  punk??? Easy tough guy. Germany rolls. Book it
615970190434529280,2015-06-30 19:48:32,@rawan   Or nah....
615317730879602688,2015-06-29 00:35:53,And a special thanks to the sponsors and all the behind the scene guys that helped make this event special. See you guys next year
615317557017337856,2015-06-29 00:35:12,Baseball game was a huge success again. 2nd sellout in a row. Thanks to all the celebs and fans that came out to support.
615273922787827712,2015-06-28 21:41:49,RT @vanexel31: The Big 3 and lil ole me. 😭😂. @Da_Finster @swish41 @SteveNash. Heros Charity Baseball Game. http://t.co/QAag2OwIwc
615216646479720448,2015-06-28 17:54:13,@geoffstults    Lol. The crowd booed you pretty good
614898232934531072,2015-06-27 20:48:57,RT @SteveNash: Back in the Big D for @swish41 's @HeroesCelebrity softball game. Who's coming out to watch? Love being back in Dallas!
614881835949002753,2015-06-27 19:43:48,Nice one devin... https://t.co/wlupPrDUMg
614852180986605568,2015-06-27 17:45:58,RT @HeroesCelebrity: Just received word that today's #DirksHeroes game has officially been SOLD OUT! We can’t wait to see everyone! 🙌 http:…
614563911556202496,2015-06-26 22:40:29,That's what we do!!!!
614561556446101505,2015-06-26 22:31:07,Auf geht's Maedels?
614542566009143296,2015-06-26 21:15:40,@FisolaNYDN   Yessir...
614510238926934016,2015-06-26 19:07:12,RT @tseguinofficial: Would be awesome to see @DeAndreJordan6 dunking in the great city of Dallas next year. Right @mcuban ? @dallasmavs
614504324241076224,2015-06-26 18:43:42,RT @dallascowboys: .@swish41 with @RonLeary75 Tyron Smith &amp; Dan Bailey at @HeroesCelebrity #DirksHeroes http://t.co/kzTaiChXtZ
614261391587852289,2015-06-26 02:38:22,RT @ChandlerParsons: Everybody welcome the newest Mav @JusAnderson1 to the squad!
614253892675633152,2015-06-26 02:08:34,Best part of the draft is jalen's comparisons....
613445547014275072,2015-06-23 20:36:30,RT @HeroesCelebrity: .@swish41’s Heroes rosters are set! Are you #TeamWhiteSox or #TeamBlueSox? TIX: http://t.co/7yabsIpqrE http://t.co/pSW…
613340407854792705,2015-06-23 13:38:43,"RT @leopoldhoesch: #esmuellert morgen 22.45 @DasErste jetzt schon in #Filmlounge von @dieserdopo Review von ""Wer ist Thomas Müller?"" https:…"
612807139761876992,2015-06-22 02:19:42,Congrats @JordanSpieth
612807000150269952,2015-06-22 02:19:08,Ouch
612806388268470272,2015-06-22 02:16:43,One shot to win it....
612312469235589120,2015-06-20 17:34:03,Thanks for all the bday wishes. Much appreciated. http://t.co/OGJxzBnHsO
611185663682068482,2015-06-17 14:56:32,If you don't know how to drive when it rains then just slow down. That simple
611023030173630464,2015-06-17 04:10:17,Iggy! Well deserved
611017935629385729,2015-06-17 03:50:02,Congrats to the golden state warriors. They were the best team all year.
611015961815023616,2015-06-17 03:42:12,My satellite is out. You gotta be kidding....
610846186522542080,2015-06-16 16:27:34,"RT @dieserDopo: Heute gibt es die besten Dokus im Überblick beim @LOLA_Filmpreis - mit dabei auch @swish41 🏀

https://t.co/SbtqOuuUuI http:…"
610820534050406400,2015-06-16 14:45:38,LIVE on #Periscope: Hoop Camp and speaking to some media https://t.co/U7SnUmYJUN
610284174608445443,2015-06-15 03:14:20,RT @SteveNash: What a basketball game. Fascinating series. Lebron carrying a load unfathomable. Steph...ridiculous.
610236453113585664,2015-06-15 00:04:42,Metallicaaaaa
609734509458632704,2015-06-13 14:50:10,RT @leopoldhoesch: #theperfectshot is doing #Shanghai. @dieserDopo @tobischaefer @swish41 @snowitzki @BSTV_CBAS @express24 @tanit http://t.…
608480418271141888,2015-06-10 03:46:51,????
608316551620620289,2015-06-09 16:55:42,LIVE on #Periscope: Painting Giveaway is happing right now!  https://t.co/A6DD2ib8v3
607410539791314944,2015-06-07 04:55:32,http://t.co/37oxG1QygN
607409162243473408,2015-06-07 04:50:04,Berlin. It's been real. It's been fun...
606798429524762625,2015-06-05 12:23:14,RT @leopoldhoesch: Interview @swish41 heute Abend bei http://t.co/iOJYZt90xd #Nowitzki @BILD_Marburg @pic.twitter.com/iebbRxrJjx @BSTV_CBAS…
606577065740107776,2015-06-04 21:43:36,"Berlin, es war mir eine Ehre! #nikebasketball http://t.co/2QObQrjxxx"
606525579437965315,2015-06-04 18:19:01,Transform your game Turnier im Westhafen Berlin. Kommt vorbei
606101439874797569,2015-06-03 14:13:38,Nadal djoko. Who you got?
605433708246532096,2015-06-01 18:00:19,LIVE on #Periscope: Behind the scenes Fox 4 shoot for Heroes!   https://t.co/IsGoLQVXMA
605153750538293248,2015-05-31 23:27:51,Hambone is baaaack
605026140420308992,2015-05-31 15:00:47,RT @sportschau: Die Würzburger Kickers steigen im Elfmeterschießen gegen den @1fcsaarbruecken auf - Glückwunsch! http://t.co/8CpFsG9WE4
604696438124052482,2015-05-30 17:10:40,Theooo
604690861297786881,2015-05-30 16:48:30,"Coyg. Let's finish the season strong, lads!"
603694519234785280,2015-05-27 22:49:24,"Hey guys, here is a update on the art contest: https://t.co/p3KoMJTvht"
603572292023504896,2015-05-27 14:43:42,3-vs-3-Turnier in Berlin! Ich komme zur House of Hoops Eröffnung am 04. Juni in die Hauptstadt. Hier anmelden: http://t.co/2dPHiCJkrx
602866154340634624,2015-05-25 15:57:46,Hello premier league. Huge congrats to @NorwichCityFC
602838609201221632,2015-05-25 14:08:19,@SportsSturm   Let's gooooo
602835965808283649,2015-05-25 13:57:49,Someone is ready to support her big uncle and @NorwichCityFC http://t.co/IFZDTkVAcM
601109882931150848,2015-05-20 19:38:58,"Willkommen @matshummels im Team-@UNICEFgermany. Hoffe, wir erreichen zusammen viel für Kinder auf der ganzen Welt http://t.co/2Os52iik4d"
599564259178217472,2015-05-16 13:17:13,One more win @NorwichCityFC
598861395090743296,2015-05-14 14:44:17,How cool would it be to wakeup to this everyday? Drawing for this artwork starts at 10am on http://t.co/F90TOHwnGd! http://t.co/MXeSI4SXwB
598678433460191233,2015-05-14 02:37:16,Wow. Great finish
598604449301442560,2015-05-13 21:43:16,LIVE on #Periscope: About to announce some  names for @heroescelebrity https://t.co/IsDgi8dMEw
598232587455176705,2015-05-12 21:05:38,RT @HeroesCelebrity: Who will be on this year's? Find out from @swish41 tomorrow live on @periscope! TIX: http://t.co/CVuIEOIF8Q http://t.c…
598209482565398528,2015-05-12 19:33:49,@IanDarke  no robben no ribery my friend. So relax
598199271406469120,2015-05-12 18:53:14,Auf geht's
597028895670472706,2015-05-09 13:22:35,Good result in first leg. @NorwichCityFC
596350288493211648,2015-05-07 16:26:03,LIVE on #Periscope: Heroes meeting done...have you bought your tickets yet? https://t.co/iR3y5ejg4v
596319206703923201,2015-05-07 14:22:32,"RT @LOLA_Filmpreis: Für den Deutschen Filmpreis 2015 in der Kategorie
III Programmfüllende Dokumentarfilme sind nominiert:

BEYOND... http:…"
596051181157224448,2015-05-06 20:37:30,Bitter
595600445889912832,2015-05-05 14:46:26,RT @HeroesCelebrity: Almost that time! 🙌 Wonder what @swish41 is doing right now? TICKETS: http://t.co/2jzVyzwcuc http://t.co/1cfsXq7pcK
594725054736302080,2015-05-03 04:47:57,Expected more. Floyd too long and quick.
594712639638409216,2015-05-03 03:58:37,It's on
594651838042869760,2015-05-02 23:57:00,RT @BenRogers: Don't miss @swish41's @HeroesCelebrity baseball game June 27th in Frisco. Always EPIC!! 👉🏼 https://t.co/zi7alOiPlK http://t.…
594165255585935360,2015-05-01 15:43:30,Tickets for our annual @HeroesCelebrity baseball game go on sale May 5th! https://t.co/EJ4LILS7Ov
593500791488385025,2015-04-29 19:43:10,"RT @HeroesCelebrity: Update: Tickets go on sale Tuesday, May 5th through Ticketmaster! #DirksHeroes15 http://t.co/gERadGi7uJ"
592713379854290945,2015-04-27 15:34:16,"RT @UNICEFgermany: Jede Spende hilft - sei dabei!
http://t.co/N4GbHysgH9 #NepalEarthquake http://t.co/xGngjfKQpe"
591363115624763393,2015-04-23 22:08:48,Keep voting #MFFLs! RT to vote for #TysonChandler for this years seasonlong #NBACommunityAssist Award! @tysonchandler http://t.co/erfeY6PiGB
591245232655577088,2015-04-23 14:20:22,RT @snowitzki: 10 Jahre Dirk Nowitzki Stiftung. Junior Experten bestimmen über 50.000 Euro. http://t.co/OSyxqqDOLG
590319931368935424,2015-04-21 01:03:33,RT @dallasmavs: #MAVSFRIDAY http://t.co/nvLfXUiAB1
589184905755529216,2015-04-17 21:53:22,RT @BullshitTV: Zeig uns DEINEN perfekten Wurf und gewinne Trikot und Schuhe von Dirk Nowitzki! http://t.co/XKFATEv7kT
588383045100515328,2015-04-15 16:47:04,#ThePerfectShot #DerPerfekteWurf coming home @DALLASIFF Nice!!!
587389085129445376,2015-04-12 22:57:25,Congrats @JordanSpieth   Amazing performance
585879569267204096,2015-04-08 18:59:09,@SportsSturm  c'mon rovers
584728490643103744,2015-04-05 14:45:10,"Was wünscht ihr euch zu Ostern?
Ich hab da eine Idee: http://t.co/C6dxUHk3Bb"
584350004795478018,2015-04-04 13:41:12,@SportsSturm  that's what your boy Dan is here for....
584349478934548481,2015-04-04 13:39:07,@SportsSturm  you don't have to walk alone but you are gonna have to walk this one off...
583028964177809408,2015-03-31 22:11:51,"RT @dieserDopo: Dirk @swish41, das ""German Wunderkind""! Hier die Review von ""Nowitzki - Der perfekte Wurf""  http://t.co/boH940tWOJ http://t…"
582926264530419712,2015-03-31 15:23:46,"Nowitzki.Der perfekte Wurf.  FAN QUIZ bei FB: http://t.co/0AKcUEOzii
Gewinnt u.a. SIGNIERTE TRIKOTS und einen SIGNIERTEN BALL."
581197549148614658,2015-03-26 20:54:28,@paush     👈      👉
581123924106203136,2015-03-26 16:01:54,Last chance! Enter for a chance to hang with @dallasmavs &amp; benefit #UNICEFKidPower! Visit: http://t.co/uCI1TC4kRg http://t.co/A2tnDbwqfC
580399715889459200,2015-03-24 16:04:10,"My man @TysonChandler got more than he bargained for in this head-to-head challenge. Oh, and you’re next. Watch: http://t.co/h33JgmRfuu"
578655385353101312,2015-03-19 20:32:49,Got 24 seconds? Watch @tysonchandler invite you to win the greatest Mavs experience…ever. http://t.co/OVCeiu0sOj
577862107011530752,2015-03-17 16:00:37,"Hey @mcuban! Think you can hit an H off me in HORSE? Or maybe you can...yes, you. Enter: http://t.co/1TZJVhjcr2 http://t.co/ABijEG3Rkg"
577862099696664576,2015-03-17 16:00:35,"Hey @mcuban! Think you can hit an H off me in HORSE? Or maybe you
 can...yes, you. Enter: http://t.co/1TZJVhjcr2 http://t.co/4Yxo2SnzOZ"
576443477250076672,2015-03-13 18:03:29,"RT @NBAcom: Thanks to a hole he left in a wall in '07, @swish41 is forever a part of Warriors lore

READ: http://t.co/6gmsMFjlxJ http://t.c…"
576223731606896640,2015-03-13 03:30:17,"We’ll play HORSE, you’ll sit VIP, and I’ll even sign a couple of
 jerseys for you. Enter: http://t.co/b8oyzfvVz5 http://t.co/yfC6htr3Yj"
576162631775440896,2015-03-12 23:27:30,"RT @leopoldhoesch: @dieserDopo @BSTV_CBAS bitte Sneaker einpacken, falls @swish41 Zocken will. Aber Vorsicht #nowitzki kann den #perfectsho…"
575386651238625281,2015-03-10 20:04:02,Think your step-back jumper can hold up in a game of HORSE? Enter for a chance to show me: http://t.co/Q48ALXkQ3k http://t.co/PtSwRB6zSX
575026223195148289,2015-03-09 20:11:49,Yessir.
574998742778015744,2015-03-09 18:22:37,"Congratulations @Astro_Alex on becoming UNICEF Goodwill Ambassador | Herzlich Willkommen @UNICEFgermany, @Astro_Alex"
574638157393629184,2015-03-08 18:29:47,@SportsSturm  we are going to win at Ewood park. And it's Olsson. Get it right...
574629683217633280,2015-03-08 17:56:07,"@SportsSturm  they are twins, genius!"
572074591683657728,2015-03-01 16:43:05,Arsenal and Norwich win. City lost. Great Sunday. @ESPNSteinLine
571410332926636032,2015-02-27 20:43:34,RT @unicefusa: Want to go to @dallasmavs practice &amp; shoot around w/the players? Enter to win http://t.co/jdPvJhnagH #UNICEFKidPower http://…
564137341720096769,2015-02-07 19:03:18,RT @NickBollettieri: Great to see Dirk Nowitzki @swish41 at @RBCTennisChamps tonight. http://t.co/bEeVQoKPM2
562110098084884480,2015-02-02 04:47:45,"@SebVollmer  wahnsinn, mein junge. Feiert schön!!!!!"
562109850096660480,2015-02-02 04:46:46,Great sports day. Arsenal rolled. Djoko is a beast on hard courts. Congrats to the patriots. One of the best Super Bowl games I have seen
561591467089887233,2015-01-31 18:26:54,Congrats to Serena on number 19. Incredible
558856168530276352,2015-01-24 05:17:48,Wow. Klay
556979138935156737,2015-01-19 00:59:09,@Bigalpumpy  douche
554708839639941120,2015-01-12 18:37:48,"Ich möchte mich bei allen bedanken, die für mich bei der Wahl zur SPORT1 ""Sportler des Jahres"" gestimmt haben. Ich freue mich riesig. Danke"
554463360906186752,2015-01-12 02:22:21,Go to http://t.co/cug6Zv1Qr0 for a chance to win one of these. Announcing winners tomorrow afternoon. http://t.co/pzjBIjfQtS
554385626502397952,2015-01-11 21:13:28,I still don't understand how that's not a catch. Heartbreaker. Great season @dallascowboys
551902915913584640,2015-01-05 00:48:03,Yessirrrrrrrrrrr!!!!!!
546830984260616192,2014-12-22 00:54:00,RT @dallasmavs: Congrats @dallascowboys!  #NFCEASTCHAMPS
544351336368992256,2014-12-15 04:40:46,Huge win
543175590359359488,2014-12-11 22:48:47,I'm voting are you? Vote Mavs to this years All-Star game in NYC! #NBABallot #VoteMavs @jjbareapr http://t.co/p7T3MhngcR
540580593646718976,2014-12-04 18:57:11,Good defense last night my man @jjbareapr    http://t.co/J6eemwWIfk
536237194709434368,2014-11-22 19:18:04,One shot on goal all game and winning 2 0??? Awful
536212823177576448,2014-11-22 17:41:14,Arsenal Man U. Who you got? I got gunners 2 to 1....
536045697787629568,2014-11-22 06:37:08,RT @mattcarlucci20: Am I the only person that sees that dirk looks like mr. Freeze miser #nba #ithinkso @swish41 http://t.co/W3sZy2h3FR
534744169508777984,2014-11-18 16:25:19,"Gute Besserung, Philipp Lahm!"
534735639754080256,2014-11-18 15:51:26,Huge congrats to my man @9modano for his hall of fame induction.
531514894139392000,2014-11-09 18:33:20,RT @mavschamps2011: @swish41 leave the slim fit to the young fellas http://t.co/kSpAz90FBw
527635840571150336,2014-10-30 01:39:22,Let's go @FCDallas
527551504987979778,2014-10-29 20:04:14,"“@ArielHurts1: BRO? @swish41 
https://t.co/rnGeKHhGsA”  wet spot...."
527551191811903488,2014-10-29 20:03:00,"“@ArielHurts1: bro @swish41 ?

https://t.co/91WAVW79WG”  offensive foul...."
525115420479463424,2014-10-23 02:44:07,"We can #StopEbola, but we need to act NOW! Text Ebola to 864233 to donate $10 to @UNICEFUSA &amp; help save lives.   https://t.co/o9TJ4ztE5V"
525022073563774976,2014-10-22 20:33:11,Poldiiii
523978091530420224,2014-10-19 23:24:46,6-1
521499184638459904,2014-10-13 03:14:29,I know I'm late. Great win for our cowboys....
520351110616207361,2014-10-09 23:12:27,Good luck to the @DallasStars this season.
518946138150297600,2014-10-06 02:09:35,RT @dallasmavs: Yeah this is happening on Tuesday! @swish41 #Monta @ChandlerParsons @OfficialRunDMC  @adidasHoops http://t.co/cF0hTajllD
518855565343457280,2014-10-05 20:09:41,Unreal catch by Dez. Dan Bailey. Good night....
518455900437479424,2014-10-04 17:41:33,Autograph session is almost over but there is still time to come see us scrimmage. #MavsFJ14 http://t.co/ifxk41ZQjj
518419456444624896,2014-10-04 15:16:44,Who is coming to fan jam today?????
516404276818493440,2014-09-29 01:49:08,Great first half of football.
515924772098543616,2014-09-27 18:03:45,Chamberlain
515857206051229697,2014-09-27 13:35:16,What a goal
515689578003701760,2014-09-27 02:29:11,My boy Thomas Earl Petty is still doin it....
513736156375052288,2014-09-21 17:06:59,"Enough soccer. Now let's go, cowboys!"
513730768149835777,2014-09-21 16:45:34,Lampard. Wow
513690748445655040,2014-09-21 14:06:33,Wow
513671904792567808,2014-09-21 12:51:40,What channel is the Man U game on? I can only find tottham game
513392824645992449,2014-09-20 18:22:42,@SportsSturm  welcome to life without Suarez
513335105339682818,2014-09-20 14:33:21,Öziiiiil
512573118942957568,2014-09-18 12:05:29,"Heute ist offizieller Kinostart von "" Der perfekte Wurf"". Schaut ihn euch an und schreibt mir, wie ihr ihn findet. Viel Spaß"
510061666143596544,2014-09-11 13:45:52,Die A3 geht mir mal so richtig auf die Nerven.....
509426728121270272,2014-09-09 19:42:51,Holt der manni Winter auch mal Luft?
509219681669234688,2014-09-09 06:00:07,Congrats to @cilic_marin   Amazing run. Happy for Ivanisevic as well
508982269672173569,2014-09-08 14:16:44,RT @DBB_Basketball: Die Freude ist riesig! Wir bekommen die EM-Vorrundengruppe! #EuroBasket2015 zuhause in Berlin! Wie geil ist das denn! h…
